slot_index,batch_id,section,day,time_start,time_end,subject_code,subject_name,teacher_id,teacher_name,room_id,room_name,campus,activity_type,department,scheme
28,B16,B16,Thursday,09:00,10:00,SC.LS_B,Science of Living Systems,TCH1022,Ethan Yogi,R1003,Theory Classroom C-9,Campus-15B,Lecture,Computer Science Engineering,B
29,B16,B16,Thursday,10:00,11:00,PHY_B,Physics,TCH1031,Charita Tripathi,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
30,B16,B16,Thursday,11:20,12:20,PHY_LAB_B,Physics Lab,TCH1036,Nathan Soman,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
31,B16,B16,Thursday,13:00,14:00,ENGG.EL_B,Engineering Elective,TCH1087,Yashica Kala,R1008,Theory Classroom C-14,Campus-15B,Lecture,Computer Science Engineering,B
32,B16,B16,Thursday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1094,Bimala Contractor,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
33,B16,B16,Thursday,15:00,16:00,SC.EL_B,Science Elective,TCH1044,Jai Barman,R1050,Theory Classroom 202,Campus-15B,Lecture,Computer Science Engineering,B
34,B16,B16,Thursday,16:00,17:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1080,Viraj Narasimhan,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
35,B16,B16,Thursday,17:00,18:00,SC.LS_B,Science of Living Systems,TCH1094,Bimala Contractor,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
36,B16,B16,Friday,08:00,09:00,SC.LS_B,Science of Living Systems,TCH1010,Yashica Cherian,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
37,B16,B16,Friday,09:00,10:00,SC.EL_B,Science Elective,TCH1071,Rushil Rajagopalan,R1025,Theory Classroom E205,Campus-15B,Lecture,Computer Science Engineering,B
38,B16,B16,Friday,10:00,11:00,SC.LS_B,Science of Living Systems,TCH1009,Advay Contractor,R1044,Theory Classroom 101,Campus-15B,Lecture,Computer Science Engineering,B
39,B16,B16,Friday,11:20,12:20,EVS_B,Environmental Science,TCH1012,Vaishnavi Gandhi,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
40,B16,B16,Friday,13:00,14:00,EVS_B,Environmental Science,TCH1021,Samarth Murthy,R1041,Theory Classroom CLA16,Campus-15B,Lecture,Computer Science Engineering,B
41,B16,B16,Friday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1034,Elijah Shah,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
42,B16,B16,Friday,15:00,16:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1016,Ikbal Kothari,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
43,B16,B16,Friday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1037,Ekaja Zachariah,R1028,Theory Classroom CLA3,Campus-15B,Lecture,Computer Science Engineering,B
44,B16,B16,Friday,17:00,18:00,PHY_LAB_B,Physics Lab,TCH1018,Alka Sha,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
45,B16,B16,Saturday,08:00,09:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1040,Meera Bala,R1024,Theory Classroom E105,Campus-15B,Lecture,Computer Science Engineering,B
46,B16,B16,Saturday,09:00,10:00,SC.EL_B,Science Elective,TCH1061,Amara Deep,R1036,Theory Classroom CLA11,Campus-15B,Lecture,Computer Science Engineering,B
47,B16,B16,Saturday,10:00,11:00,SC.EL_B,Science Elective,TCH1085,Ojasvi Chandran,R1059,Engineering Drawing Lab,Campus-15B,Lecture,Computer Science Engineering,B
48,B16,B16,Saturday,11:20,12:20,SC.EL_B,Science Elective,TCH1011,Anirudh Choudhury,R1005,Theory Classroom C-11,Campus-15B,Lecture,Computer Science Engineering,B
49,B16,B16,Saturday,13:00,14:00,PHY_B,Physics,TCH1032,Nidra Acharya,R1042,Theory Classroom CLA17,Campus-15B,Lecture,Computer Science Engineering,B
50,B16,B16,Saturday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1026,Joshua Barman,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
51,B16,B16,Saturday,15:00,16:00,ENGG.EL_B,Engineering Elective,TCH1080,Viraj Narasimhan,R1028,Theory Classroom CLA3,Campus-15B,Lecture,Computer Science Engineering,B
52,B16,B16,Saturday,16:00,17:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1028,Ryan Sharma,R1063,Materials Lab,Campus-15B,Lecture,Computer Science Engineering,B
53,B16,B16,Saturday,17:00,18:00,SC.LS_B,Science of Living Systems,TCH1069,Pranit Garde,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
0,B17,B17,Monday,08:00,09:00,PHY_B,Physics,TCH1073,Janya Deep,R1011,Theory Classroom C-17,Campus-15B,Lecture,Computer Science Engineering,B
1,B17,B17,Monday,09:00,10:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1006,Ekta Bhalla,R1033,Theory Classroom CLA8,Campus-15B,Lecture,Computer Science Engineering,B
2,B17,B17,Monday,10:00,11:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1073,Janya Deep,R1023,Theory Classroom A11,Campus-15B,Lecture,Computer Science Engineering,B
3,B17,B17,Monday,11:20,12:20,PROG_LAB_B,Tutorial & Programming Lab,TCH1030,Lekha Gupta,R1042,Theory Classroom CLA17,Campus-15B,Lecture,Computer Science Engineering,B
4,B17,B17,Monday,13:00,14:00,EVS_B,Environmental Science,TCH1086,Kalpit Bhasin,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
5,B17,B17,Monday,14:00,15:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1059,Ekani Cheema,R1039,Theory Classroom CLA14,Campus-15B,Lecture,Computer Science Engineering,B
6,B17,B17,Monday,15:00,16:00,ENGG.EL_B,Engineering Elective,TCH1080,Viraj Narasimhan,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
7,B17,B17,Monday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1041,Arunima Sama,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
8,B17,B17,Monday,17:00,18:00,SC.LS_B,Science of Living Systems,TCH1091,Hemani Sani,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
9,B17,B17,Tuesday,08:00,09:00,SC.EL_B,Science Elective,TCH1029,Garima Bala,R1012,Theory Classroom C-18,Campus-15B,Lecture,Computer Science Engineering,B
10,B17,B17,Tuesday,09:00,10:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1087,Yashica Kala,R1031,Theory Classroom CLA6,Campus-15B,Lecture,Computer Science Engineering,B
11,B17,B17,Tuesday,10:00,11:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1004,Janaki Handa,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
12,B17,B17,Tuesday,11:20,12:20,PHY_B,Physics,TCH1049,Pavani Narayanan,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
13,B17,B17,Tuesday,13:00,14:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1075,Aishani Yadav,R1060,Mechanical Lab,Campus-15B,Lecture,Computer Science Engineering,B
14,B17,B17,Tuesday,14:00,15:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1039,Thomas Sura,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
15,B17,B17,Tuesday,15:00,16:00,EVS_B,Environmental Science,TCH1048,Vamakshi Swaminathan,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
16,B17,B17,Tuesday,16:00,17:00,EVS_B,Environmental Science,TCH1059,Ekani Cheema,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
17,B17,B17,Tuesday,17:00,18:00,SC.EL_B,Science Elective,TCH1080,Viraj Narasimhan,R1063,Materials Lab,Campus-15B,Lecture,Computer Science Engineering,B
18,B17,B17,Wednesday,08:00,09:00,EVS_B,Environmental Science,TCH1026,Joshua Barman,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
20,B17,B17,Wednesday,10:00,11:00,PHY_B,Physics,TCH1023,Abhiram Mistry,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
21,B17,B17,Wednesday,11:20,12:20,PHY_LAB_B,Physics Lab,TCH1061,Amara Deep,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
22,B17,B17,Wednesday,13:00,14:00,SC.EL_B,Science Elective,TCH1092,Siddharth Devan,R1034,Theory Classroom CLA9,Campus-15B,Lecture,Computer Science Engineering,B
23,B17,B17,Wednesday,14:00,15:00,EVS_B,Environmental Science,TCH1048,Vamakshi Swaminathan,R1044,Theory Classroom 101,Campus-15B,Lecture,Computer Science Engineering,B
24,B17,B17,Wednesday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1045,Tripti Dua,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
25,B17,B17,Wednesday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1058,Amruta Baria,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
26,B17,B17,Wednesday,17:00,18:00,EVS_B,Environmental Science,TCH1023,Abhiram Mistry,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
27,B17,B17,Thursday,08:00,09:00,PHY_B,Physics,TCH1003,Harsh Chanda,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
28,B17,B17,Thursday,09:00,10:00,PHY_B,Physics,TCH1011,Anirudh Choudhury,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
29,B17,B17,Thursday,10:00,11:00,PHY_LAB_B,Physics Lab,TCH1085,Ojasvi Chandran,R1013,Theory Classroom C-19,Campus-15B,Lecture,Computer Science Engineering,B
30,B17,B17,Thursday,11:20,12:20,T&NM_B,Transform and Numerical Methods,TCH1006,Ekta Bhalla,R1039,Theory Classroom CLA14,Campus-15B,Lecture,Computer Science Engineering,B
31,B17,B17,Thursday,13:00,14:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1002,Rushil Saini,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
32,B17,B17,Thursday,14:00,15:00,SC.EL_B,Science Elective,TCH1048,Vamakshi Swaminathan,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
33,B17,B17,Thursday,15:00,16:00,PHY_B,Physics,TCH1085,Ojasvi Chandran,R1060,Mechanical Lab,Campus-15B,Lecture,Computer Science Engineering,B
34,B17,B17,Thursday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1088,Amara Balakrishnan,R1026,Theory Classroom CLA1,Campus-15B,Lecture,Computer Science Engineering,B
35,B17,B17,Thursday,17:00,18:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1011,Anirudh Choudhury,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
36,B17,B17,Friday,08:00,09:00,ENGG.EL_B,Engineering Elective,TCH1013,Jai Kota,R1017,Theory Classroom C-23,Campus-15B,Lecture,Computer Science Engineering,B
37,B17,B17,Friday,09:00,10:00,ENGG.EL_B,Engineering Elective,TCH1070,Aadhya Andra,R1017,Theory Classroom C-23,Campus-15B,Lecture,Computer Science Engineering,B
38,B17,B17,Friday,10:00,11:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1082,Siya Thakur,R1024,Theory Classroom E105,Campus-15B,Lecture,Computer Science Engineering,B
39,B17,B17,Friday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1031,Charita Tripathi,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
40,B17,B17,Friday,13:00,14:00,PHY_B,Physics,TCH1064,Manthan Sekhon,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
41,B17,B17,Friday,14:00,15:00,SC.EL_B,Science Elective,TCH1049,Pavani Narayanan,R1002,Theory Classroom C-8,Campus-15B,Lecture,Computer Science Engineering,B
42,B17,B17,Friday,15:00,16:00,PHY_LAB_B,Physics Lab,TCH1081,Wazir Naik,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
43,B17,B17,Friday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1029,Garima Bala,R1054,Physics Lab,Campus-15B,Lecture,Computer Science Engineering,B
44,B17,B17,Friday,17:00,18:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1065,Nirja Bassi,R1042,Theory Classroom CLA17,Campus-15B,Lecture,Computer Science Engineering,B
45,B17,B17,Saturday,08:00,09:00,SC.EL_B,Science Elective,TCH1003,Harsh Chanda,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
46,B17,B17,Saturday,09:00,10:00,SC.EL_B,Science Elective,TCH1013,Jai Kota,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
47,B17,B17,Saturday,10:00,11:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1011,Anirudh Choudhury,R1015,Theory Classroom C-21,Campus-15B,Lecture,Computer Science Engineering,B
48,B17,B17,Saturday,11:20,12:20,SC.EL_B,Science Elective,TCH1042,Anmol Dua,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
49,B17,B17,Saturday,13:00,14:00,PHY_B,Physics,TCH1017,Chandresh Zachariah,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
50,B17,B17,Saturday,14:00,15:00,ENGG.EL_B,Engineering Elective,TCH1079,Gavin Kala,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
51,B17,B17,Saturday,15:00,16:00,SC.EL_B,Science Elective,TCH1042,Anmol Dua,R1065,Programming Lab,Campus-15B,Lecture,Computer Science Engineering,B
52,B17,B17,Saturday,16:00,17:00,PHY_LAB_B,Physics Lab,TCH1010,Yashica Cherian,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
53,B17,B17,Saturday,17:00,18:00,EVS_B,Environmental Science,TCH1079,Gavin Kala,R1011,Theory Classroom C-17,Campus-15B,Lecture,Computer Science Engineering,B
0,B18,B18,Monday,08:00,09:00,T&NM_B,Transform and Numerical Methods,TCH1078,Teerth Sawhney,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
1,B18,B18,Monday,09:00,10:00,SC.EL_B,Science Elective,TCH1067,Lajita Nadig,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
2,B18,B18,Monday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1026,Joshua Barman,R1045,Theory Classroom B-101,Campus-15B,Lecture,Computer Science Engineering,B
3,B18,B18,Monday,11:20,12:20,PHY_B,Physics,TCH1025,Neel Sathe,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
4,B18,B18,Monday,13:00,14:00,PHY_B,Physics,TCH1012,Vaishnavi Gandhi,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
5,B18,B18,Monday,14:00,15:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1044,Jai Barman,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
6,B18,B18,Monday,15:00,16:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1003,Harsh Chanda,R1003,Theory Classroom C-9,Campus-15B,Lecture,Computer Science Engineering,B
7,B18,B18,Monday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1034,Elijah Shah,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
8,B18,B18,Monday,17:00,18:00,SC.EL_B,Science Elective,TCH1089,Gavin Wali,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
9,B18,B18,Tuesday,08:00,09:00,EVS_B,Environmental Science,TCH1042,Anmol Dua,R1056,Electronics Lab,Campus-15B,Lecture,Computer Science Engineering,B
10,B18,B18,Tuesday,09:00,10:00,EVS_B,Environmental Science,TCH1093,Ekbal Ranganathan,R1012,Theory Classroom C-18,Campus-15B,Lecture,Computer Science Engineering,B
11,B18,B18,Tuesday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1031,Charita Tripathi,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
12,B18,B18,Tuesday,11:20,12:20,SC.LS_B,Science of Living Systems,TCH1009,Advay Contractor,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
13,B18,B18,Tuesday,13:00,14:00,T&NM_B,Transform and Numerical Methods,TCH1063,Leela Halder,R1037,Theory Classroom CLA12,Campus-15B,Lecture,Computer Science Engineering,B
14,B18,B18,Tuesday,14:00,15:00,EVS_B,Environmental Science,TCH1058,Amruta Baria,R1020,Theory Classroom C-26,Campus-15B,Lecture,Computer Science Engineering,B
15,B18,B18,Tuesday,15:00,16:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1056,Manthan Lata,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
16,B18,B18,Tuesday,16:00,17:00,ENGG.EL_B,Engineering Elective,TCH1048,Vamakshi Swaminathan,R1012,Theory Classroom C-18,Campus-15B,Lecture,Computer Science Engineering,B
17,B18,B18,Tuesday,17:00,18:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1034,Elijah Shah,R1057,Computer Lab-1,Campus-15B,Lecture,Computer Science Engineering,B
18,B18,B18,Wednesday,08:00,09:00,PHY_B,Physics,TCH1053,Frederick Kothari,R1027,Theory Classroom CLA2,Campus-15B,Lecture,Computer Science Engineering,B
19,B18,B18,Wednesday,09:00,10:00,ENGG.EL_B,Engineering Elective,TCH1039,Thomas Sura,R1013,Theory Classroom C-19,Campus-15B,Lecture,Computer Science Engineering,B
20,B18,B18,Wednesday,10:00,11:00,ENGG.EL_B,Engineering Elective,TCH1033,Frado Mander,R1030,Theory Classroom CLA5,Campus-15B,Lecture,Computer Science Engineering,B
21,B18,B18,Wednesday,11:20,12:20,SC.LS_B,Science of Living Systems,TCH1042,Anmol Dua,R1005,Theory Classroom C-11,Campus-15B,Lecture,Computer Science Engineering,B
22,B18,B18,Wednesday,13:00,14:00,SC.EL_B,Science Elective,TCH1068,Sachi Ganesan,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
23,B18,B18,Wednesday,14:00,15:00,SC.LS_B,Science of Living Systems,TCH1061,Amara Deep,R1046,Theory Classroom B-102,Campus-15B,Lecture,Computer Science Engineering,B
24,B18,B18,Wednesday,15:00,16:00,T&NM_B,Transform and Numerical Methods,TCH1049,Pavani Narayanan,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
25,B18,B18,Wednesday,16:00,17:00,SC.LS_B,Science of Living Systems,TCH1033,Frado Mander,R1044,Theory Classroom 101,Campus-15B,Lecture,Computer Science Engineering,B
26,B18,B18,Wednesday,17:00,18:00,PHY_LAB_B,Physics Lab,TCH1025,Neel Sathe,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
27,B18,B18,Thursday,08:00,09:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1064,Manthan Sekhon,R1053,Theory Classroom 205,Campus-15B,Lecture,Computer Science Engineering,B
28,B18,B18,Thursday,09:00,10:00,T&NM_B,Transform and Numerical Methods,TCH1084,Sudiksha Tiwari,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
29,B18,B18,Thursday,10:00,11:00,SC.LS_B,Science of Living Systems,TCH1023,Abhiram Mistry,R1042,Theory Classroom CLA17,Campus-15B,Lecture,Computer Science Engineering,B
30,B18,B18,Thursday,11:20,12:20,PROG_LAB_B,Tutorial & Programming Lab,TCH1038,David Jhaveri,R1041,Theory Classroom CLA16,Campus-15B,Lecture,Computer Science Engineering,B
31,B18,B18,Thursday,13:00,14:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1034,Elijah Shah,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
32,B18,B18,Thursday,14:00,15:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1048,Vamakshi Swaminathan,R1029,Theory Classroom CLA4,Campus-15B,Lecture,Computer Science Engineering,B
33,B18,B18,Thursday,15:00,16:00,SC.EL_B,Science Elective,TCH1059,Ekani Cheema,R1031,Theory Classroom CLA6,Campus-15B,Lecture,Computer Science Engineering,B
34,B18,B18,Thursday,16:00,17:00,T&NM_B,Transform and Numerical Methods,TCH1007,Luke Lanka,R1021,Theory Classroom C-27,Campus-15B,Lecture,Computer Science Engineering,B
35,B18,B18,Thursday,17:00,18:00,T&NM_B,Transform and Numerical Methods,TCH1064,Manthan Sekhon,R1027,Theory Classroom CLA2,Campus-15B,Lecture,Computer Science Engineering,B
36,B18,B18,Friday,08:00,09:00,SC.EL_B,Science Elective,TCH1014,Veer Bir,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
37,B18,B18,Friday,09:00,10:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1052,Ridhi Oak,R1025,Theory Classroom E205,Campus-15B,Lecture,Computer Science Engineering,B
38,B18,B18,Friday,10:00,11:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1028,Ryan Sharma,R1022,Theory Classroom C-28,Campus-15B,Lecture,Computer Science Engineering,B
39,B18,B18,Friday,11:20,12:20,PHY_LAB_B,Physics Lab,TCH1047,Aarna Oak,R1039,Theory Classroom CLA14,Campus-15B,Lecture,Computer Science Engineering,B
40,B18,B18,Friday,13:00,14:00,SC.EL_B,Science Elective,TCH1068,Sachi Ganesan,R1001,Theory Classroom C-7,Campus-15B,Lecture,Computer Science Engineering,B
41,B18,B18,Friday,14:00,15:00,EVS_B,Environmental Science,TCH1069,Pranit Garde,R1055,Chemistry Lab,Campus-15B,Lecture,Computer Science Engineering,B
42,B18,B18,Friday,15:00,16:00,EVS_B,Environmental Science,TCH1021,Samarth Murthy,R1061,Civil Lab,Campus-15B,Lecture,Computer Science Engineering,B
43,B18,B18,Friday,16:00,17:00,EVS_B,Environmental Science,TCH1081,Wazir Naik,R1027,Theory Classroom CLA2,Campus-15B,Lecture,Computer Science Engineering,B
44,B18,B18,Friday,17:00,18:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1060,Netra Varkey,R1018,Theory Classroom C-24,Campus-15B,Lecture,Computer Science Engineering,B
45,B18,B18,Saturday,08:00,09:00,SC.EL_B,Science Elective,TCH1052,Ridhi Oak,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
46,B18,B18,Saturday,09:00,10:00,ENGG.EL_B,Engineering Elective,TCH1075,Aishani Yadav,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
47,B18,B18,Saturday,10:00,11:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1061,Amara Deep,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
48,B18,B18,Saturday,11:20,12:20,ENGG.EL_B,Engineering Elective,TCH1074,Aarini Subramaniam,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
49,B18,B18,Saturday,13:00,14:00,T&NM_B,Transform and Numerical Methods,TCH1093,Ekbal Ranganathan,R1046,Theory Classroom B-102,Campus-15B,Lecture,Computer Science Engineering,B
50,B18,B18,Saturday,14:00,15:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1070,Aadhya Andra,R1062,Electrical Lab,Campus-15B,Lecture,Computer Science Engineering,B
51,B18,B18,Saturday,15:00,16:00,PHY_B,Physics,TCH1048,Vamakshi Swaminathan,R1048,Theory Classroom B-104,Campus-15B,Lecture,Computer Science Engineering,B
52,B18,B18,Saturday,16:00,17:00,EVS_B,Environmental Science,TCH1070,Aadhya Andra,R1014,Theory Classroom C-20,Campus-15B,Lecture,Computer Science Engineering,B
53,B18,B18,Saturday,17:00,18:00,EVS_B,Environmental Science,TCH1056,Manthan Lata,R1010,Theory Classroom C-16,Campus-15B,Lecture,Computer Science Engineering,B
0,B19,B19,Monday,08:00,09:00,PHY_LAB_B,Physics Lab,TCH1046,Gabriel Mallick,R1044,Theory Classroom 101,Campus-15B,Lecture,Computer Science Engineering,B
1,B19,B19,Monday,09:00,10:00,T&NM_B,Transform and Numerical Methods,TCH1029,Garima Bala,R1058,Computer Lab-2,Campus-15B,Lecture,Computer Science Engineering,B
2,B19,B19,Monday,10:00,11:00,PHY_B,Physics,TCH1068,Sachi Ganesan,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
3,B19,B19,Monday,11:20,12:20,T&NM_B,Transform and Numerical Methods,TCH1056,Manthan Lata,R1054,Physics Lab,Campus-15B,Lecture,Computer Science Engineering,B
4,B19,B19,Monday,13:00,14:00,PHY_LAB_B,Physics Lab,TCH1092,Siddharth Devan,R1062,Electrical Lab,Campus-15B,Lecture,Computer Science Engineering,B
5,B19,B19,Monday,14:00,15:00,PHY_LAB_B,Physics Lab,TCH1043,Nihal Mukhopadhyay,R1043,Theory Classroom LT-1,Campus-15B,Lecture,Computer Science Engineering,B
6,B19,B19,Monday,15:00,16:00,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1072,Watika Mangat,R1031,Theory Classroom CLA6,Campus-15B,Lecture,Computer Science Engineering,B
7,B19,B19,Monday,16:00,17:00,PHY_B,Physics,TCH1025,Neel Sathe,R1028,Theory Classroom CLA3,Campus-15B,Lecture,Computer Science Engineering,B
8,B19,B19,Monday,17:00,18:00,PHY_B,Physics,TCH1073,Janya Deep,R1064,Workshop Lab,Campus-15B,Lecture,Computer Science Engineering,B
9,B19,B19,Tuesday,08:00,09:00,PHY_B,Physics,TCH1009,Advay Contractor,R1062,Electrical Lab,Campus-15B,Lecture,Computer Science Engineering,B
10,B19,B19,Tuesday,09:00,10:00,PHY_B,Physics,TCH1088,Amara Balakrishnan,R1019,Theory Classroom C-25,Campus-15B,Lecture,Computer Science Engineering,B
11,B19,B19,Tuesday,10:00,11:00,SC.EL_B,Science Elective,TCH1087,Yashica Kala,R1033,Theory Classroom CLA8,Campus-15B,Lecture,Computer Science Engineering,B
12,B19,B19,Tuesday,11:20,12:20,ED_GRAPHICS_B,Engineering Drawing & Graphics,TCH1002,Rushil Saini,R1040,Theory Classroom CLA15,Campus-15B,Lecture,Computer Science Engineering,B
13,B19,B19,Tuesday,13:00,14:00,T&NM_B,Transform and Numerical Methods,TCH1076,Timothy Bhatnagar,R1026,Theory Classroom CLA1,Campus-15B,Lecture,Computer Science Engineering,B
14,B19,B19,Tuesday,14:00,15:00,PHY_B,Physics,TCH1094,Bimala Contractor,R1006,Theory Classroom C-12,Campus-15B,Lecture,Computer Science Engineering,B
15,B19,B19,Tuesday,15:00,16:00,SC.LS_B,Science of Living Systems,TCH1029,Garima Bala,R1052,Theory Classroom 204,Campus-15B,Lecture,Computer Science Engineering,B
16,B19,B19,Tuesday,16:00,17:00,PHY_B,Physics,TCH1044,Jai Barman,R1032,Theory Classroom CLA7,Campus-15B,Lecture,Computer Science Engineering,B
17,B19,B19,Tuesday,17:00,18:00,PROG_LAB_B,Tutorial & Programming Lab,TCH1063,Leela Halder,R1049,Theory Classroom 201,Campus-15B,Lecture,Computer Science Engineering,B
